0.000000,1.000000
0.392699,0.749360
0.785398,0.496520
1.178097,0.248680
1.570796,0.000500
1.963495,-0.251440
2.356194,-0.499680
2.748894,-0.749120
3.141593,-1.000000
3.534292,-0.751460
3.926991,-0.499160
4.319690,-0.250220
4.712389,0.003460
5.105088,0.249720
5.497787,0.503740
5.890486,0.749560
